,work_id,doi,title,publication_year,publication_date,type,type_crossref,cited_by_count,num_authors,num_locations,num_references,language,has_complete_institution_info,has_grant_info,has_keywords,created_date,updated_date,paper_openalex_id,only_focal,focal_and_refs,only_refs,Dindex
90,2964478258,10.1021/acsami.9b09999,Influence of the Aliphatic Side Chain on the Near Atmospheric Pressure Plasma Polymerization of 2-Alkyl-2-oxazolines for Biomedical Applications,2019,2019-08-05,article,journal-article,17,14,2,49,en,True,True,True,2019-08-13,2023-12-12 04:26:58.836,2964478258,1,0,1973,0.0005065856129685
91,2964504555,10.1021/acsami.9b07711,Realization of Lithium-Ion Capacitors with Enhanced Energy Density via the Use of Gadolinium Hexacyanocobaltate as a Cathode Material,2019,2019-08-07,article,journal-article,28,8,2,64,en,True,True,True,2019-08-13,2023-12-13 04:24:15.763,2964504555,8,16,5309,-0.0015000937558597
92,2964535136,10.1021/acsami.9b08011,Enzyme-Like Metal–Organic Frameworks in Polymeric Membranes for Efficient Removal of Aflatoxin B<sub>1</sub>,2019,2019-07-31,article,journal-article,40,3,2,39,en,True,True,True,2019-08-13,2023-12-12 23:47:53.133,2964535136,1,0,19,0.05
93,2964565367,10.1021/acsami.9b10823,Efficient Deep-Blue Fluorescent OLEDs with a High Exciton Utilization Efficiency from a Fully Twisted Phenanthroimidazole–Anthracene Emitter,2019,2019-08-01,article,journal-article,73,14,2,39,en,True,True,True,2019-08-13,2023-12-20 01:41:51.664,2964565367,0,0,55,0.0
94,2964574818,10.1021/acsami.9b08719,Rosette-like Layered Double Hydroxides: Adsorbent Materials for the Removal of Anionic Pollutants from Water,2019,2019-07-26,article,journal-article,20,6,2,43,en,True,True,True,2019-08-13,2023-12-10 23:49:54.628,2964574818,33,22,51298,0.0002142036492512
95,2964600364,10.1021/acsami.9b06553,High-Performance Li-Ion Batteries Using Nickel-Rich Lithium Nickel Cobalt Aluminium Oxide–Nanocarbon Core–Shell Cathode: In Operando X-ray Diffraction,2019,2019-08-01,article,journal-article,27,5,2,34,en,False,True,True,2019-08-13,2023-12-14 08:30:14.019,2964600364,0,3,452,-0.0065934065934065
96,2964605103,10.1021/acsami.9b09819,Durable and Scalable Candle Soot Icephobic Coating with Nucleation and Fracture Mechanism,2019,2019-08-01,article,journal-article,83,5,2,45,en,True,True,True,2019-08-13,2023-12-14 11:58:49.677,2964605103,25,22,265,0.0096153846153846
97,2964638273,10.1021/acsami.9b07062,Enhancing the Efficiency of a Dye-Sensitized Solar Cell Based on a Metal Oxide Nanocomposite Gel Polymer Electrolyte,2019,2019-07-26,article,journal-article,36,8,5,97,en,True,True,True,2019-08-13,2023-12-15 11:46:15.454,2964638273,0,0,1119,0.0
98,2964646641,10.1021/acsami.9b06356,All-Inorganic CsPbBr<sub>3</sub> Perovskite Solar Cells with 10.45% Efficiency by Evaporation-Assisted Deposition and Setting Intermediate Energy Levels,2019,2019-07-30,article,journal-article,123,8,2,41,en,True,True,True,2019-08-13,2023-12-18 08:10:14.851,2964646641,0,0,8076,0.0
99,2964713702,10.1021/acsami.9b10327,Interconnected Ultrasmall V<sub>2</sub>O<sub>3</sub> and Li<sub>4</sub>Ti<sub>5</sub>O<sub>12</sub> Particles Construct Robust Interfaces for Long-Cycling Anodes of Lithium-Ion Batteries,2019,2019-07-29,article,journal-article,12,9,2,47,en,True,True,True,2019-08-13,2023-12-14 05:03:16.712,2964713702,2,0,40,0.0476190476190476
100,2964788817,10.1021/acsami.9b11343,The Origin of <i>p</i>-Xylene Selectivity in a DABCO Pillar-Layered Metal–Organic Framework: A Combined Experimental and Computational Investigation,2019,2019-08-02,article,journal-article,19,4,2,64,en,True,True,True,2019-08-13,2023-12-20 03:50:51.644,2964788817,0,1,14207,-7.038288288288288e-05
101,2964848064,10.1021/acsami.9b07410,Large-Grained Cu<sub>2</sub>BaSnS<sub>4</sub> Films for Photocathodes,2019,2019-08-06,article,journal-article,16,6,2,32,en,True,True,True,2019-08-13,2023-12-13 05:46:39.263,2964848064,3,7,2242,-0.0017761989342806
102,2964921517,10.1021/acsami.9b05747,Residual Strain-Mediated Multiferroic Properties of Ba<sub>0.85</sub>Ca<sub>0.15</sub>Zr<sub>0.9</sub>Ti<sub>0.1</sub>O<sub>3</sub>/La<sub>0.67</sub>Ca<sub>0.33</sub>MnO<sub>3</sub> Epitaxial Heterostructures,2019,2019-07-31,article,journal-article,6,4,2,37,en,True,True,True,2019-08-13,2023-12-13 00:54:37.815,2964921517,0,0,6796,0.0
103,2964936938,10.1021/acsami.9b09110,Engineering Spiny PtFePd@PtFe/Pt Core@Multishell Nanowires with Enhanced Performance for Alcohol Electrooxidation,2019,2019-08-01,article,journal-article,38,5,2,48,en,True,True,True,2019-08-13,2023-12-17 02:42:46.776,2964936938,0,0,1,0.0
104,2964974844,10.1021/acsami.9b09149,"Design of Efficient, Hierarchical Porous Polymers Endowed with Tunable Structural Base Sites for Direct Catalytic Elimination of COS and H<sub>2</sub>S",2019,2019-07-29,article,journal-article,57,10,2,48,en,True,True,True,2019-08-13,2023-12-14 05:29:04.979,2964974844,1,3,22929,-8.721056992107443e-05
105,2964995719,10.1021/acsami.9b10049,Interfacial Molecule Mediators in Cathodes for Advanced Li–S Batteries,2019,2019-07-30,article,journal-article,15,10,2,47,en,True,True,True,2019-08-13,2023-12-12 20:18:46.345,2964995719,0,0,32,0.0
106,2965003501,10.1021/acsami.9b09010,Acetylene Storage and Separation Using Metal–Organic Frameworks with Open Metal Sites,2019,2019-08-01,article,journal-article,39,5,2,47,en,True,True,True,2019-08-13,2023-12-12 02:30:20.526,2965003501,1,0,82,0.0120481927710843
107,2965038937,10.1021/acsami.9b08539,Mechanism Study of Carbon Coating Effects on Conversion-Type Anode Materials in Lithium-Ion Batteries: Case Study of ZnMn<sub>2</sub>O<sub>4</sub> and ZnO–MnO Composites,2019,2019-08-01,article,journal-article,16,10,3,47,en,True,True,True,2019-08-13,2023-12-16 05:42:35.859,2965038937,0,1,20885,-4.787896198410418e-05
108,2965064136,10.1021/acsami.9b09413,Direct Determination of Redox Statuses in Biological Thiols and Disulfides with Noncovalent Interactions of Poly(ionic liquid)s,2019,2019-07-29,article,journal-article,14,9,2,70,en,True,True,True,2019-08-13,2023-12-14 08:30:11.245,2965064136,3,4,427,-0.0023041474654377
109,2965103855,10.1021/acsami.9b09429,Superior Efficiency and Low-Efficiency Roll-Off White Organic Light-Emitting Diodes Based on Multiple Exciplexes as Hosts Matched to Phosphor Emitters,2019,2019-08-05,article,journal-article,17,9,2,39,en,True,True,True,2019-08-13,2023-12-17 18:00:59.063,2965103855,0,0,1363,0.0
110,2965309364,10.1021/acsami.9b13135,Efficient and Robust Highly Branched Poly(β-amino ester)/Minicircle <i>COL7A1</i> Polymeric Nanoparticles for Gene Delivery to Recessive Dystrophic Epidermolysis Bullosa Keratinocytes,2019,2019-08-07,article,journal-article,28,10,2,52,en,True,True,True,2019-08-13,2023-12-18 08:10:20.711,2965309364,0,0,49,0.0
111,2965330715,10.1021/acsami.9b07390,Artemisinin-Based Smart Nanomedicines with Self-Supply of Ferrous Ion to Enhance Oxidative Stress for Specific and Efficient Cancer Treatment,2019,2019-07-29,article,journal-article,43,6,2,53,en,True,True,True,2019-08-13,2023-12-17 19:11:44.654,2965330715,0,0,31,0.0
112,2965355937,10.1021/acsami.9b10810,Millefeuille-Inspired Thermally Conductive Polymer Nanocomposites with Overlapping BN Nanosheets for Thermal Management Applications,2019,2019-08-05,article,journal-article,146,5,2,60,en,True,True,True,2019-08-13,2023-12-19 23:36:50.719,2965355937,4,32,101519,-0.0002757126680124
113,2965360939,10.1021/acsami.9b09491,Photoresponsive Graphene Composite Bilayer Actuator for Soft Robots,2019,2019-07-30,article,journal-article,65,4,2,51,en,False,True,True,2019-08-13,2023-12-15 11:22:52.840,2965360939,1,7,531,-0.0111317254174397
114,2965467365,10.1021/acsami.9b10578,In Situ Autophagy Disruption Generator for Cancer Theranostics,2019,2019-07-31,article,journal-article,18,8,2,39,en,True,True,True,2019-08-13,2023-12-18 04:15:52.737,2965467365,1,27,408,-0.0596330275229357
115,2965474578,10.1021/acsami.9b07659,Surface Li<sup>+</sup>/K<sup>+</sup> Exchange toward Double-Gradient Modification of Layered Li-Rich Cathode Materials,2019,2019-08-06,article,journal-article,23,9,2,42,en,True,True,True,2019-08-13,2023-12-18 08:10:25.377,2965474578,15,3,475,0.024340770791075
116,2965531815,10.1021/acsami.9b09144,Micropore-Boosted Layered Double Hydroxide Catalysts: EIS Analysis in Structure and Activity for Effective Oxygen Evolution Reactions,2019,2019-08-02,article,journal-article,24,4,3,40,en,True,True,True,2019-08-13,2023-12-19 03:42:29.125,2965531815,0,0,1943,0.0
117,2965540724,10.1021/acsami.9b09160,High Versatility and Stability of Mechanochemically Synthesized Halide Perovskite Powders for Optoelectronic Devices,2019,2019-07-26,article,journal-article,44,13,4,46,en,True,True,True,2019-08-13,2023-12-13 16:31:52.675,2965540724,0,0,7,0.0
118,2966003250,10.1021/acsami.9b08441,"Electrocatalytic Oxidation of Methanol, Ethanol, and Glycerol on Ni(OH)<sub>2</sub>Nanoparticles Encapsulated with Poly[Ni(<i>salen</i>)] Film",2019,2019-08-01,article,journal-article,58,4,2,60,en,True,True,True,2019-08-13,2023-12-19 21:43:32.958,2966003250,3,1,1,0.4
119,2966080504,10.1021/acsami.9b07027,Defect Thermodynamics in Nonstoichiometric Alluaudite-Based Polyanionic Materials for Na-Ion Batteries,2019,2019-07-29,article,journal-article,5,3,2,37,en,True,True,True,2019-08-13,2023-12-14 19:02:04.661,2966080504,1,0,266,0.0037453183520599
120,2966083854,10.1021/acsami.9b08926,Atomic Layer Deposition of Transparent p-Type Semiconducting Nickel Oxide Using Ni(<sup><i>t</i>Bu2</sup>DAD)<sub>2</sub> and Ozone,2019,2019-07-25,article,journal-article,18,3,2,61,en,True,True,True,2019-08-13,2023-12-17 00:36:58.801,2966083854,0,0,248,0.0
121,2966111662,10.1021/acsami.9b09671,Fenton Reaction-Assisted Photodynamic Therapy for Cancer with Multifunctional Magnetic Nanoparticles,2019,2019-07-30,article,journal-article,111,6,2,69,en,True,True,True,2019-08-13,2023-12-14 13:26:43.090,2966111662,4,1,6012,0.0004985873358816
122,2966126620,10.1021/acsami.9b04648,Integrated N-Co/Carbon Nanofiber Cathode for Highly Efficient Zinc–Air Batteries,2019,2019-07-26,article,journal-article,32,7,2,39,en,True,True,True,2019-08-13,2023-12-14 11:58:52.370,2966126620,4,0,21,0.16
123,2966372035,10.1021/acsami.9b10954,Boosting the Ferroptotic Antitumor Efficacy via Site-Specific Amplification of Tailored Lipid Peroxidation,2019,2019-07-30,article,journal-article,65,10,2,55,en,True,True,True,2019-08-13,2023-12-13 03:48:23.816,2966372035,1,0,61,0.0161290322580645
124,2966440400,10.1021/acsami.9b07626,Alfalfa Nanofibers for Dermal Wound Healing,2019,2019-08-01,article,journal-article,42,5,2,86,en,True,True,True,2019-08-13,2023-12-17 23:43:06.298,2966440400,0,0,10380,0.0
125,2966493992,10.1021/acsami.9b09342,Switchable Magnetic Anisotropy of Ferromagnets by Dual-Ion-Manipulated Orbital Engineering,2019,2019-07-31,article,journal-article,10,10,2,37,en,False,True,True,2019-08-13,2023-12-12 16:05:57.968,2966493992,1,0,607,0.0016447368421052
126,2966496073,10.1021/acsami.9b10294,Surface Coating Approach to Overcome Mucosal Entrapment of DNA Nanoparticles for Oral Gene Delivery of Glucagon-like Peptide 1,2019,2019-07-26,article,journal-article,26,9,2,43,en,True,True,True,2019-08-13,2023-12-11 08:24:49.981,2966496073,0,0,1002,0.0
127,2966536628,10.1021/acsami.9b09397,Improved Thermoelectric Properties of Re-Substituted Higher Manganese Silicides by Inducing Phonon Scattering and an Energy-Filtering Effect at Grain Boundary Interfaces,2019,2019-08-05,article,journal-article,33,8,2,56,en,True,True,True,2019-08-13,2023-12-20 01:42:00.461,2966536628,0,0,5083,0.0
128,2966560762,10.1021/acsami.9b09121,Stable Triple-Cation (Cs<sup>+</sup>–MA<sup>+</sup>–FA<sup>+</sup>) Perovskite Powder Formation under Ambient Conditions for Hysteresis-Free High-Efficiency Solar Cells,2019,2019-07-26,article,journal-article,48,4,2,50,en,True,True,True,2019-08-13,2023-12-15 06:29:28.729,2966560762,0,0,80,0.0
129,2966561844,10.1021/acsami.9b09879,Bipyridyl-Containing Cadmium–Organic Frameworks for Efficient Photocatalytic Oxidation of Benzylamine,2019,2019-08-07,article,journal-article,39,12,2,45,en,True,True,True,2019-08-13,2023-12-15 23:51:46.915,2966561844,0,0,511,0.0
130,2966712061,10.1021/acsami.9b09700,Integrated Experimental–Theoretical Approach To Determine Reliable Molecular Reaction Mechanisms on Transition-Metal Oxide Surfaces,2019,2019-07-29,article,journal-article,9,7,3,27,en,True,True,True,2019-08-13,2023-12-14 16:54:54.834,2966712061,0,0,82,0.0
131,2966726411,10.1021/acsami.9b10506,Core@Double-Shell Structured Energetic Composites with Reduced Sensitivity and Enhanced Mechanical Properties,2019,2019-07-29,article,journal-article,50,10,2,34,en,True,True,True,2019-08-13,2023-12-20 07:05:22.645,2966726411,2,0,4261,0.0004691531785127
132,2966764950,10.1021/acsami.9b09486,Fuse the π-Bridge to Acceptor Moiety of Donor-π-Acceptor Conjugated Polymer: Enabling an All-Round Enhancement in Photovoltaic Parameters of Nonfullerene Organic Solar Cells,2019,2019-08-02,article,journal-article,26,9,2,47,en,True,True,True,2019-08-13,2023-12-12 20:18:42.364,2966764950,0,0,401,0.0
133,2966816444,10.1021/acsami.9b09612,Dual-Mode Long-Lived Luminescence of Mn<sup>2+</sup>-Doped Nanoparticles for Multilevel Anticounterfeiting,2019,2019-07-30,article,journal-article,39,9,2,65,en,True,True,True,2019-08-13,2023-12-17 04:00:11.594,2966816444,1,1,910,0.0
134,2966842552,10.1021/acsami.9b07664,"Facile Incorporation of “Aggregation-Induced Emission”-Active Conjugated Polymer into Mesoporous Silica Hollow Nanospheres: Synthesis, Characterization, Photophysical Studies, and Application in Bioimaging",2019,2019-07-26,article,journal-article,28,9,2,62,en,False,True,True,2019-08-13,2023-12-12 04:09:55.779,2966842552,1,0,2078,0.0004810004810004
135,2966877060,10.1021/acsami.9b10408,PDMS/Polyimide Composite as an Elastomeric Substrate for Multifunctional Laser-Induced Graphene Electrodes,2019,2019-08-01,article,journal-article,71,8,2,47,en,True,False,True,2019-08-13,2023-12-11 07:17:59.223,2966877060,6,5,846,0.0011668611435239
136,2966961414,10.1021/acsami.9b09545,Fluorescence Emission of Polyethylenimine-Derived Polymer Dots and Its Application to Detect Copper and Hypochlorite Ions,2019,2019-08-08,article,journal-article,62,6,2,57,en,True,True,True,2019-08-22,2023-12-18 04:15:56.938,2966961414,0,0,71027,0.0
137,2967082449,10.1021/acsami.9b09330,Molecular Insight into Water Transport through Heterogeneous GO-based Two-Dimensional Nanocapillary,2019,2019-08-16,article,journal-article,12,4,2,59,en,True,True,True,2019-08-22,2023-12-09 19:31:27.954,2967082449,0,5,1439,-0.0034626038781163
138,2967083410,10.1021/acsami.9b12088,Cobalt Hydroxide Carbonate/Reduced Graphene Oxide Anodes Enabled by a Confined Step-by-Step Electrochemical Catalytic Conversion Process for High Lithium Storage Capacity and Excellent Cyclability with a Low Variance Coefficient,2019,2019-08-15,article,journal-article,20,7,2,54,en,True,True,True,2019-08-22,2023-12-11 12:09:06.989,2967083410,1,0,132,0.0075187969924812
139,2967118008,10.1021/acsami.9b05893,Nonfreezable Water and Polymer Swelling Control the Marine Antifouling Performance of Polymers with Limited Hydrophilic Content,2019,2019-08-09,article,journal-article,25,7,2,61,en,True,True,True,2019-08-22,2023-12-12 13:08:08.873,2967118008,0,1,2,-0.3333333333333333
140,2967490914,10.1021/acsami.9b12079,High Porosity in Nanostructured <i>n</i>-Type Bi<sub>2</sub>Te<sub>3</sub> Obtaining Ultralow Lattice Thermal Conductivity,2019,2019-08-09,article,journal-article,83,10,3,51,en,True,True,True,2019-08-22,2023-12-16 19:15:17.287,2967490914,3,14,212,-0.0480349344978165
141,2967550380,10.1021/acsami.9b11004,Alkaline Earth Metal–Organic Frameworks with Tailorable Ion Release: A Path for Supporting Biomineralization,2019,2019-08-15,article,journal-article,28,11,2,41,en,True,True,True,2019-08-22,2023-12-17 20:24:27.790,2967550380,1,0,207,0.0048076923076923
142,2967683582,10.1021/acsami.9b09691,Localized Fretting-Vibrotactile Sensations for Large-Area Displays,2019,2019-08-14,article,journal-article,7,4,2,67,en,True,True,True,2019-08-22,2023-12-19 18:56:47.016,2967683582,0,0,663,0.0
143,2967702847,10.1021/acsami.9b09824,One Stone with Two Birds: Functional Gold Nanostar for Targeted Combination Therapy of Drug-Resistant <i>Staphylococcus aureus</i> Infection,2019,2019-08-14,article,journal-article,52,5,2,53,en,True,True,True,2019-08-22,2023-12-17 15:46:18.280,2967702847,33,58,9138,-0.0027088525300682
144,2967704384,10.1021/acsami.9b11243,Artificial Solid-Electrolyte Interface Facilitating Dendrite-Free Zinc Metal Anodes via Nanowetting Effect,2019,2019-08-13,article,journal-article,201,9,2,32,en,True,False,True,2019-08-22,2023-12-12 02:30:26.440,2967704384,0,1,721,-0.0013850415512465
145,2967748482,10.1021/acsami.9b10868,Engineering Surface Structure of Spinel Oxides via High-Valent Vanadium Doping for Remarkably Enhanced Electrocatalytic Oxygen Evolution Reaction,2019,2019-08-15,article,journal-article,62,10,2,52,en,True,True,True,2019-08-22,2023-12-14 10:17:24.704,2967748482,1,0,748,0.0013351134846461
146,2967757894,10.1021/acsami.9b09007,Facile Preparation of Carbon Shells-Coated O-Doped Molybdenum Carbide Nanoparticles as High Selective Electrocatalysts for Nitrogen Reduction Reaction under Ambient Conditions,2019,2019-08-08,article,journal-article,75,9,2,58,en,True,True,True,2019-08-22,2023-12-18 15:47:34.202,2967757894,21,7,1423,0.0096485182632667
147,2967786539,10.1021/acsami.9b10630,Effects of Ni and Cu Antisite Substitution on the Phase Stability of CuGa<sub>2</sub> from Liquid Ga/Cu–Ni Interfacial Reaction,2019,2019-08-14,article,journal-article,8,8,2,37,en,True,True,True,2019-08-22,2023-12-12 16:06:05.740,2967786539,0,0,2254,0.0
148,2967934240,10.1021/acsami.9b05941,Tunable Upconverted Circularly Polarized Luminescence in Cellulose Nanocrystal Based Chiral Photonic Films,2019,2019-06-06,article,journal-article,74,10,2,38,en,True,True,True,2019-08-22,2023-12-18 08:10:38.268,2967934240,7,3,3758,0.0010615711252653
149,2967939612,10.1021/acsami.9b08480,Highly Efficient Solar Vapor Generator Enabled by a 3D Hierarchical Structure Constructed with Hydrophilic Carbon Felt for Desalination and Wastewater Treatment,2019,2019-08-12,article,journal-article,46,5,2,33,en,True,True,True,2019-08-22,2023-12-11 18:17:59.570,2967939612,0,0,16578,0.0
150,2968049424,10.1021/acsami.9b08714,Optimization of CuIn<sub>1–<i>X</i></sub>Ga<sub><i>X</i></sub>S<sub>2</sub> Nanoparticles and Their Application in the Hole-Transporting Layer of Highly Efficient and Stable Mixed-Halide Perovskite Solar Cells,2019,2019-08-13,article,journal-article,34,8,2,63,en,True,True,True,2019-08-22,2023-12-14 12:27:29.391,2968049424,15,5,534,0.0180505415162454
